"","Estado","Municipio","Colonia","filteredColonia","firstName","secName","region"
"5015","Puebla","Tehuacán","La Arcadia","LAARCADIA","LAA","ARCADIA","PU.TE"
"5016","Puebla","Tehuacán","San Antonio","SANANTONIO","SAN","ANTONIO","PU.TE"
"5017","Puebla","Tehuacán","INFONAVIT Venustiano Carranza","INFONAVITVENUSTIANOCARRANZA","INF","INFONAVITVENUSTIANOCARRANZA","PU.TE"
"5018","Puebla","Tehuacán","Niños Héroes","NINOSHEROES","NIN","NINOSHEROES","PU.TE"
"5019","Puebla","Tehuacán","E S Mint Atlanta","ESMINTATLANTA","ESM","ESMINTATLANTA","PU.TE"
"5020","Puebla","Tehuacán","Puesta del Sol","PUESTADELSOL","PUE","PUESTADELSOL","PU.TE"
"5021","Puebla","Tehuacán","Reforma","REFORMA","REF","REFORMA","PU.TE"
"5022","Puebla","Tehuacán","Vicente Suárez","VICENTESUAREZ","VIC","VICENTESUAREZ","PU.TE"
"5024","Puebla","Tehuacán","El Riego 1a Sección","ELRIEGOASECCION","ELR","RIEGOASECCION","PU.TE"
"5025","Puebla","Tehuacán","Concordia","CONCORDIA","CON","CONCORDIA","PU.TE"
"5026","Puebla","Tehuacán","El Riego 2a Secc","ELRIEGOASECC","ELR","RIEGOASECC","PU.TE"
"5027","Puebla","Tehuacán","Esmeralda","ESMERALDA","ESM","ESMERALDA","PU.TE"
"5028","Puebla","Tehuacán","Chapultepec","CHAPULTEPEC","CHA","CHAPULTEPEC","PU.TE"
"5029","Puebla","Tehuacán","Real de las Flores","REALDELASFLORES","REA","REALDELASFLORES","PU.TE"
"5030","Puebla","Tehuacán","México 68","MEXICO","MEX","MEXICO","PU.TE"
"5031","Puebla","Tehuacán","Arboledas","ARBOLEDAS","ARB","ARBOLEDAS","PU.TE"
"5032","Puebla","Tehuacán","3 de Mayo","DEMAYO","DEM","DEMAYO","PU.TE"
"5033","Puebla","Tehuacán","América","AMERICA","AME","AMERICA","PU.TE"
"5034","Puebla","Tehuacán","Jorge Carreño","JORGECARRENO","JOR","JORGECARRENO","PU.TE"
"5035","Puebla","Tehuacán","16 de Marzo","DEMARZO","DEM","DEMARZO","PU.TE"
"5036","Puebla","Tehuacán","Tehuacán","TEHUACAN","TEH","TEHUACAN","PU.TE"
"5037","Puebla","Tehuacán","Libertad","LIBERTAD","LIB","LIBERTAD","PU.TE"
"5038","Puebla","Tehuacán","Puebla","PUEBLA","PUE","PUEBLA","PU.TE"
"5039","Puebla","Tehuacán","Jardines de Tehuacán (Ascote)","JARDINESDETEHUACANASCOTE","JAR","JARDINESDETEHUACANASCOTE","PU.TE"
"5040","Puebla","Tehuacán","Jardines de Tehuacán","JARDINESDETEHUACAN","JAR","JARDINESDETEHUACAN","PU.TE"
"5042","Puebla","Tehuacán","Santo Domingo","SANTODOMINGO","SAN","DOMINGO","PU.TE"
"5043","Puebla","Tehuacán","Ignacio Zaragoza","IGNACIOZARAGOZA","IGN","IGNACIOZARAGOZA","PU.TE"
"5045","Puebla","Tehuacán","Santa María VI","SANTAMARIAVI","SAN","MARIAVI","PU.TE"
"5046","Puebla","Tehuacán","La Pedrera","LAPEDRERA","LAP","PEDRERA","PU.TE"
"5047","Puebla","Tehuacán","Morelos","MORELOS","MOR","MORELOS","PU.TE"
"5048","Puebla","Tehuacán","Xochipilli","XOCHIPILLI","XOC","XOCHIPILLI","PU.TE"
"5049","Puebla","Tehuacán","18 de Marzo","DEMARZO","DEM","DEMARZO","PU.TE"
"5050","Puebla","Tehuacán","El Molino","ELMOLINO","ELM","MOLINO","PU.TE"
"5051","Puebla","Tehuacán","El Rosario","ELROSARIO","ELR","ROSARIO","PU.TE"
"5052","Puebla","Tehuacán","Concepción","CONCEPCION","CON","CONCEPCION","PU.TE"
"5053","Puebla","Tehuacán","Ricardo Flores Magón","RICARDOFLORESMAGON","RIC","RICARDOFLORESMAGON","PU.TE"
"5055","Puebla","Tehuacán","El Mirador","ELMIRADOR","ELM","MIRADOR","PU.TE"
"5056","Puebla","Tehuacán","Independencia","INDEPENDENCIA","IND","INDEPENDENCIA","PU.TE"
"5057","Puebla","Tehuacán","Leyes de Reforma","LEYESDEREFORMA","LEY","LEYESDEREFORMA","PU.TE"
"5058","Puebla","Tehuacán","La Purísima","LAPURISIMA","LAP","PURISIMA","PU.TE"
"5059","Puebla","Tehuacán","Sotolin","SOTOLIN","SOT","SOTOLIN","PU.TE"
"5060","Puebla","Tehuacán","La Purísima 1a Secc","LAPURISIMAASECC","LAP","PURISIMAASECC","PU.TE"
"5061","Puebla","Tehuacán","Las Flores","LASFLORES","LAS","SFLORES","PU.TE"
"5062","Puebla","Tehuacán","Nicolás Bravo 3a Sección","NICOLASBRAVOASECCION","NIC","NICOLASBRAVOASECCION","PU.TE"
"5063","Puebla","Tehuacán","Santa Mónica","SANTAMONICA","SAN","MONICA","PU.TE"
"5064","Puebla","Tehuacán","Rancho Grande","RANCHOGRANDE","RAN","RANCHOGRANDE","PU.TE"
"5065","Puebla","Tehuacán","Villas Esmeralda","VILLASESMERALDA","VIL","VILLASESMERALDA","PU.TE"
"5066","Puebla","Tehuacán","Granjas de Oriente","GRANJASDEORIENTE","GRA","GRANJASDEORIENTE","PU.TE"
"5067","Puebla","Tehuacán","Rancho Viejo","RANCHOVIEJO","RAN","RANCHOVIEJO","PU.TE"
"5068","Puebla","Tehuacán","Rancho Viejo II","RANCHOVIEJOII","RAN","RANCHOVIEJOII","PU.TE"
"5069","Puebla","Tehuacán","El Calvario","ELCALVARIO","ELC","CALVARIO","PU.TE"
"5070","Puebla","Tehuacán","El Humilladero","ELHUMILLADERO","ELH","HUMILLADERO","PU.TE"
"5071","Puebla","Tehuacán","Rancho Grande II","RANCHOGRANDEII","RAN","RANCHOGRANDEII","PU.TE"
"5072","Puebla","Tehuacán","Los Álamos","LOSALAMOS","LOS","LOSALAMOS","PU.TE"
"5073","Puebla","Tehuacán","Estrella del Sur","ESTRELLADELSUR","EST","ESTRELLADELSUR","PU.TE"
"5074","Puebla","Tehuacán","Nicolás Bravo","NICOLASBRAVO","NIC","NICOLASBRAVO","PU.TE"
"5075","Puebla","Tehuacán","La Paz","LAPAZ","LAP","PAZ","PU.TE"
"5076","Puebla","Tehuacán","Miguel Hidalgo","MIGUELHIDALGO","MIG","MIGUELHIDALGO","PU.TE"
"5077","Puebla","Tehuacán","Rancho Grande III","RANCHOGRANDEIII","RAN","RANCHOGRANDEIII","PU.TE"
"5078","Puebla","Tehuacán","San Miguel","SANMIGUEL","SAN","MIGUEL","PU.TE"
"5079","Puebla","Tehuacán","Bellavista","BELLAVISTA","BEL","BELLAVISTA","PU.TE"
"5080","Puebla","Tehuacán","Europa","EUROPA","EUR","EUROPA","PU.TE"
"5081","Puebla","Tehuacán","Rancho Las Flores II","RANCHOLASFLORESII","RAN","RANCHOLASFLORESII","PU.TE"
"5082","Puebla","Tehuacán","Villas Universidad","VILLASUNIVERSIDAD","VIL","VILLASUNIVERSIDAD","PU.TE"
"5083","Puebla","Tehuacán","Agua Blanca II","AGUABLANCAII","AGU","AGUABLANCAII","PU.TE"
"5084","Puebla","Tehuacán","Nueva España","NUEVAESPANA","NUE","NUEVAESPANA","PU.TE"
"5085","Puebla","Tehuacán","Nacional","NACIONAL","NAC","NACIONAL","PU.TE"
"5086","Puebla","Tehuacán","Valle Sur","VALLESUR","VAL","VALLESUR","PU.TE"
"5087","Puebla","Tehuacán","Cultural","CULTURAL","CUL","CULTURAL","PU.TE"
"5088","Puebla","Tehuacán","Nicolás Bravo 2a Sección","NICOLASBRAVOASECCION","NIC","NICOLASBRAVOASECCION","PU.TE"
"5089","Puebla","Tehuacán","Hacienda El Humilladero","HACIENDAELHUMILLADERO","HAC","HACIENDAELHUMILLADERO","PU.TE"
"5090","Puebla","Tehuacán","Revolución","REVOLUCION","REV","REVOLUCION","PU.TE"
"5091","Puebla","Tehuacán","Hacienda El Humilladero II","HACIENDAELHUMILLADEROII","HAC","HACIENDAELHUMILLADEROII","PU.TE"
"5092","Puebla","Tehuacán","Rancho Las Flores I","RANCHOLASFLORESI","RAN","RANCHOLASFLORESI","PU.TE"
"5093","Puebla","Tehuacán","Agua Blanca I","AGUABLANCAI","AGU","AGUABLANCAI","PU.TE"
"5094","Puebla","Tehuacán","Puerta del Sol","PUERTADELSOL","PUE","PUERTADELSOL","PU.TE"
"5095","Puebla","Tehuacán","Jardines del Valle","JARDINESDELVALLE","JAR","JARDINESDELVALLE","PU.TE"
"5096","Puebla","Tehuacán","15 de Mayo","DEMAYO","DEM","DEMAYO","PU.TE"
"5097","Puebla","Tehuacán","Villas Puerta del Sol II","VILLASPUERTADELSOLII","VIL","VILLASPUERTADELSOLII","PU.TE"
"5098","Puebla","Tehuacán","Los Delfines","LOSDELFINES","LOS","LOSDELFINES","PU.TE"
"5100","Puebla","Tehuacán","Del Empleado","DELEMPLEADO","DEL","DELEMPLEADO","PU.TE"
"5101","Puebla","Tepanco de López","Tepanco de López","TEPANCODELOPEZ","TEP","TEPANCODELOPEZ","PU.TE"
"5102","Puebla","Tepanco de López","San Luis Temalacayuca","SANLUISTEMALACAYUCA","SAN","LUISTEMALACAYUCA","PU.TE"
"5103","Puebla","Tepanco de López","San Andrés Cacaloapan","SANANDRESCACALOAPAN","SAN","ANDRESCACALOAPAN","PU.TE"
"5104","Puebla","Tepanco de López","San Bartolo Teontepec","SANBARTOLOTEONTEPEC","SAN","BARTOLOTEONTEPEC","PU.TE"
"5105","Puebla","Tepanco de López","Francisco I Madero","FRANCISCOIMADERO","FRA","FRANCISCOIMADERO","PU.TE"
"5106","Puebla","Tepanco de López","José María Pino Suárez","JOSEMARIAPINOSUAREZ","JOS","JOSEMARIAPINOSUAREZ","PU.TE"
"5107","Puebla","Chapulco","Chapulco","CHAPULCO","CHA","CHAPULCO","PU.CH"
"5108","Puebla","Chapulco","Puente Colorado","PUENTECOLORADO","PUE","PUENTECOLORADO","PU.CH"
"5109","Puebla","Santiago Miahuatlán","Santiago Miahuatlán","SANTIAGOMIAHUATLAN","SAN","TIAGOMIAHUATLAN","PU.SA"
"5110","Puebla","Santiago Miahuatlán","El Carmen","ELCARMEN","ELC","CARMEN","PU.SA"
"5111","Puebla","Santiago Miahuatlán","Las Minas","LASMINAS","LAS","SMINAS","PU.SA"
"5112","Puebla","Santiago Miahuatlán","San Isidro Vista Hermosa","SANISIDROVISTAHERMOSA","SAN","ISIDROVISTAHERMOSA","PU.SA"
"5113","Puebla","Nicolás Bravo","Nicolás Bravo","NICOLASBRAVO","NIC","NICOLASBRAVO","PU.NI"
"5114","Puebla","Nicolás Bravo","Azumbilla","AZUMBILLA","AZU","AZUMBILLA","PU.NI"
"5115","Puebla","Nicolás Bravo","Santa Ana","SANTAANA","SAN","ANA","PU.NI"
"5116","Puebla","Atexcal","San Martín Atexcal","SANMARTINATEXCAL","SAN","MARTINATEXCAL","PU.AT"
"5117","Puebla","Atexcal","Santiago Nopala","SANTIAGONOPALA","SAN","TIAGONOPALA","PU.AT"
"5118","Puebla","Atexcal","San Isidro (San Antonio)","SANISIDROSANANTONIO","SAN","ISIDROSANANTONIO","PU.AT"
"5119","Puebla","Atexcal","Analco","ANALCO","ANA","ANALCO","PU.AT"
"5120","Puebla","Atexcal","Las Cumbres de Chicometepec","LASCUMBRESDECHICOMETEPEC","LAS","SCUMBRESDECHICOMETEPEC","PU.AT"
"5121","Puebla","Atexcal","San Nicolás Tepoxtitlán","SANNICOLASTEPOXTITLAN","SAN","NICOLASTEPOXTITLAN","PU.AT"
"5122","Puebla","Atexcal","San Francisco Resurgimiento","SANFRANCISCORESURGIMIENTO","SAN","FRANCISCORESURGIMIENTO","PU.AT"
"5123","Puebla","Atexcal","Santa Catarina Tehuixtla","SANTACATARINATEHUIXTLA","SAN","CATARINATEHUIXTLA","PU.AT"
"5124","Puebla","Atexcal","Agua el Gabriel","AGUAELGABRIEL","AGU","AGUAELGABRIEL","PU.AT"
"5125","Puebla","Atexcal","San Lucas Teteletitlán","SANLUCASTETELETITLAN","SAN","LUCASTETELETITLAN","PU.AT"
"5126","Puebla","Atexcal","Solidaridad","SOLIDARIDAD","SOL","SOLIDARIDAD","PU.AT"
"5127","Puebla","Atexcal","Las Lechuguillas","LASLECHUGUILLAS","LAS","SLECHUGUILLAS","PU.AT"
"5128","Puebla","Atexcal","Llano Grande","LLANOGRANDE","LLA","LLANOGRANDE","PU.AT"
"5129","Puebla","Atexcal","San Cayetano","SANCAYETANO","SAN","CAYETANO","PU.AT"
"5130","Puebla","Atexcal","Los Reyes","LOSREYES","LOS","LOSREYES","PU.AT"
"5131","Puebla","Atexcal","Santo Tomás Otlaltepec","SANTOTOMASOTLALTEPEC","SAN","TOMASOTLALTEPEC","PU.AT"
"5132","Puebla","Tehuacán","San Cristóbal Tepetiopan","SANCRISTOBALTEPETIOPAN","SAN","CRISTOBALTEPETIOPAN","PU.TE"
"5133","Puebla","Tehuacán","Magdalena Cuayucatepec","MAGDALENACUAYUCATEPEC","MAG","MAGDALENACUAYUCATEPEC","PU.TE"
"5134","Puebla","Tehuacán","Alatriste","ALATRISTE","ALA","ALATRISTE","PU.TE"
"5135","Puebla","Tehuacán","Santa Catarina Otzolotepec","SANTACATARINAOTZOLOTEPEC","SAN","CATARINAOTZOLOTEPEC","PU.TE"
"5136","Puebla","Tehuacán","Garci Crespo","GARCICRESPO","GAR","GARCICRESPO","PU.TE"
"5137","Puebla","Tehuacán","Tehuantepec","TEHUANTEPEC","TEH","TEHUANTEPEC","PU.TE"
"5138","Puebla","Tehuacán","San Lorenzo Teotipilco","SANLORENZOTEOTIPILCO","SAN","LORENZOTEOTIPILCO","PU.TE"
"5139","Puebla","Tehuacán","Santa Catarina de Siena","SANTACATARINADESIENA","SAN","CATARINADESIENA","PU.TE"
"5140","Puebla","Tehuacán","Los Manantiales","LOSMANANTIALES","LOS","LOSMANANTIALES","PU.TE"
"5141","Puebla","Tehuacán","Santa Cecilia","SANTACECILIA","SAN","CECILIA","PU.TE"
"5143","Puebla","Tehuacán","Santa Ana Teloxtoc","SANTAANATELOXTOC","SAN","ANATELOXTOC","PU.TE"
"5144","Puebla","Tehuacán","Los Fresnos","LOSFRESNOS","LOS","LOSFRESNOS","PU.TE"
"5145","Puebla","Tehuacán","Santa María Coapan","SANTAMARIACOAPAN","SAN","MARIACOAPAN","PU.TE"
"5146","Puebla","Tehuacán","Santa María","SANTAMARIA","SAN","MARIA","PU.TE"
"5147","Puebla","Tehuacán","Villa Manantiales","VILLAMANANTIALES","VIL","VILLAMANANTIALES","PU.TE"
"5148","Puebla","Tehuacán","Vista Hermosa","VISTAHERMOSA","VIS","VISTAHERMOSA","PU.TE"
"5149","Puebla","Tehuacán","Resurección","RESURECCION","RES","RESURECCION","PU.TE"
"5150","Puebla","Tehuacán","Juquilita","JUQUILITA","JUQ","JUQUILITA","PU.TE"
"5151","Puebla","Tehuacán","San Isidro Sur","SANISIDROSUR","SAN","ISIDROSUR","PU.TE"
"5152","Puebla","Tehuacán","San Pablo Tepetzingo","SANPABLOTEPETZINGO","SAN","PABLOTEPETZINGO","PU.TE"
"5153","Puebla","Tehuacán","Municipio Libre","MUNICIPIOLIBRE","MUN","MUNICIPIOLIBRE","PU.TE"
"5154","Puebla","Tehuacán","Maravillas","MARAVILLAS","MAR","MARAVILLAS","PU.TE"
"5155","Puebla","Tehuacán","San Diego I","SANDIEGOI","SAN","DIEGOI","PU.TE"
"5156","Puebla","Tehuacán","Mazateca","MAZATECA","MAZ","MAZATECA","PU.TE"
"5157","Puebla","Tehuacán","San Diego Chalma","SANDIEGOCHALMA","SAN","DIEGOCHALMA","PU.TE"
"5158","Puebla","Tehuacán","Santa Cruz Acapa","SANTACRUZACAPA","SAN","CRUZACAPA","PU.TE"
"5159","Puebla","Tehuacán","21 de Marzo","DEMARZO","DEM","DEMARZO","PU.TE"
"5160","Puebla","Tehuacán","Misión Madrid","MISIONMADRID","MIS","MISIONMADRID","PU.TE"
"5161","Puebla","Tehuacán","Vivir","VIVIR","VIV","VIVIR","PU.TE"
"5162","Puebla","Tehuacán","Villas de la Loma","VILLASDELALOMA","VIL","VILLASDELALOMA","PU.TE"
"5163","Puebla","Tehuacán","San Diego II","SANDIEGOII","SAN","DIEGOII","PU.TE"
"5165","Puebla","Tehuacán","Lázaro Cárdenas Sur","LAZAROCARDENASSUR","LAZ","ZAROCARDENASSUR","PU.TE"
"5166","Puebla","Tehuacán","San Marcos Necoxtla","SANMARCOSNECOXTLA","SAN","MARCOSNECOXTLA","PU.TE"
"5167","Puebla","San Antonio Cañada","San Antonio Cañada","SANANTONIOCANADA","SAN","ANTONIOCANADA","PU.SA"
"5168","Puebla","San Antonio Cañada","Cuitlaxtepec","CUITLAXTEPEC","CUI","CUITLAXTEPEC","PU.SA"
"5169","Puebla","San Antonio Cañada","San Esteban Necoxcalco","SANESTEBANNECOXCALCO","SAN","ESTEBANNECOXCALCO","PU.SA"
"5170","Puebla","Zapotitlán","Zapotitlán Salinas","ZAPOTITLANSALINAS","ZAP","ZAPOTITLANSALINAS","PU.ZA"
"5171","Puebla","Zapotitlán","San Martín","SANMARTIN","SAN","MARTIN","PU.ZA"
"5172","Puebla","Zapotitlán","Xochiltepec","XOCHILTEPEC","XOC","XOCHILTEPEC","PU.ZA"
"5173","Puebla","Zapotitlán","San Antonio Texcala","SANANTONIOTEXCALA","SAN","ANTONIOTEXCALA","PU.ZA"
"5174","Puebla","Zapotitlán","La Mesa Grande","LAMESAGRANDE","LAM","MESAGRANDE","PU.ZA"
"5175","Puebla","Zapotitlán","San Pablo Netitlán","SANPABLONETITLAN","SAN","PABLONETITLAN","PU.ZA"
"5176","Puebla","Zapotitlán","Los Reyes Metzontla","LOSREYESMETZONTLA","LOS","LOSREYESMETZONTLA","PU.ZA"
"5177","Puebla","Zapotitlán","Hidalgo","HIDALGO","HID","HIDALGO","PU.ZA"
"5178","Puebla","Zapotitlán","Estanzuela","ESTANZUELA","EST","ESTANZUELA","PU.ZA"
"5179","Puebla","Zapotitlán","San Pedro Atzumba","SANPEDROATZUMBA","SAN","PEDROATZUMBA","PU.ZA"
"5180","Puebla","San Gabriel Chilac","San Gabriel Chilac","SANGABRIELCHILAC","SAN","GABRIELCHILAC","PU.SA"
"5181","Puebla","San Gabriel Chilac","San Juan Atzingo","SANJUANATZINGO","SAN","JUANATZINGO","PU.SA"
"5182","Puebla","San Gabriel Chilac","San Gabriel Vista Hermosa","SANGABRIELVISTAHERMOSA","SAN","GABRIELVISTAHERMOSA","PU.SA"
"5183","Puebla","Caltepec","San Luis Atolotitlán (Atolotitlán)","SANLUISATOLOTITLANATOLOTITLAN","SAN","LUISATOLOTITLANATOLOTITLAN","PU.CA"
"5184","Puebla","Caltepec","Caltepec","CALTEPEC","CAL","CALTEPEC","PU.CA"
"5185","Puebla","Caltepec","La Compañia","LACOMPANIA","LAC","COMPANIA","PU.CA"
"5186","Puebla","Caltepec","Atecoxco","ATECOXCO","ATE","ATECOXCO","PU.CA"
"5187","Puebla","Caltepec","Acatepec","ACATEPEC","ACA","ACATEPEC","PU.CA"
"5188","Puebla","Caltepec","Plan de San Miguel","PLANDESANMIGUEL","PLA","PLANDESANMIGUEL","PU.CA"
"5189","Puebla","Caltepec","Coatepec","COATEPEC","COA","COATEPEC","PU.CA"
"5190","Puebla","Caltepec","Acatitlán","ACATITLAN","ACA","ACATITLAN","PU.CA"
"5191","Puebla","Caltepec","Actipan","ACTIPAN","ACT","ACTIPAN","PU.CA"
"5192","Puebla","Vicente Guerrero","Rancho Nuevo","RANCHONUEVO","RAN","RANCHONUEVO","PU.VI"
"5193","Puebla","Vicente Guerrero","San Bernardino Lagunas","SANBERNARDINOLAGUNAS","SAN","BERNARDINOLAGUNAS","PU.VI"
"5194","Puebla","Vicente Guerrero","Tepetzitzintla","TEPETZITZINTLA","TEP","TEPETZITZINTLA","PU.VI"
"5195","Puebla","Vicente Guerrero","Tulimanca","TULIMANCA","TUL","TULIMANCA","PU.VI"
"5196","Puebla","Vicente Guerrero","Telpatlán","TELPATLAN","TEL","TELPATLAN","PU.VI"
"5197","Puebla","Vicente Guerrero","Alhuaca","ALHUACA","ALH","ALHUACA","PU.VI"
"5198","Puebla","Vicente Guerrero","Cuatro Caminos","CUATROCAMINOS","CUA","CUATROCAMINOS","PU.VI"
"5199","Puebla","Vicente Guerrero","Coxcatepachapa","COXCATEPACHAPA","COX","COXCATEPACHAPA","PU.VI"
"5200","Puebla","Vicente Guerrero","Teotlalco","TEOTLALCO","TEO","TEOTLALCO","PU.VI"
"5201","Puebla","Vicente Guerrero","Santa María del Monte","SANTAMARIADELMONTE","SAN","MARIADELMONTE","PU.VI"
"5202","Puebla","Vicente Guerrero","Caporalco Buenos Aires","CAPORALCOBUENOSAIRES","CAP","CAPORALCOBUENOSAIRES","PU.VI"
"5203","Puebla","Vicente Guerrero","Antiguo Caporalco","ANTIGUOCAPORALCO","ANT","ANTIGUOCAPORALCO","PU.VI"
"5204","Puebla","Vicente Guerrero","Yahualutzingo","YAHUALUTZINGO","YAH","YAHUALUTZINGO","PU.VI"
"5205","Puebla","Vicente Guerrero","Duraznotla","DURAZNOTLA","DUR","DURAZNOTLA","PU.VI"
"5206","Puebla","Vicente Guerrero","San Luis del Pino","SANLUISDELPINO","SAN","LUISDELPINO","PU.VI"
"5207","Puebla","Ajalpan","Ajalpan","AJALPAN","AJA","AJALPAN","PU.AJ"
"5208","Puebla","Ajalpan","San Miguel","SANMIGUEL","SAN","MIGUEL","PU.AJ"
"5209","Puebla","Ajalpan","Nativitas","NATIVITAS","NAT","NATIVITAS","PU.AJ"
"5210","Puebla","Ajalpan","Tequexco","TEQUEXCO","TEQ","TEQUEXCO","PU.AJ"
"5211","Puebla","Ajalpan","Cinco de Mayo","CINCODEMAYO","CIN","CINCODEMAYO","PU.AJ"
"5212","Puebla","Ajalpan","Pantzingo de Morelos","PANTZINGODEMORELOS","PAN","PANTZINGODEMORELOS","PU.AJ"
"5213","Puebla","Ajalpan","Corral Macho","CORRALMACHO","COR","CORRALMACHO","PU.AJ"
"5214","Puebla","Ajalpan","San José Buenavista","SANJOSEBUENAVISTA","SAN","JOSEBUENAVISTA","PU.AJ"
"5215","Puebla","Ajalpan","Buenavista","BUENAVISTA","BUE","BUENAVISTA","PU.AJ"
"5216","Puebla","Ajalpan","Cuauctotolapa","CUAUCTOTOLAPA","CUA","CUAUCTOTOLAPA","PU.AJ"
